TI/SN74LVC1G06DCKTG4	U3	40.3225	45.72	0
TI/TPD4S012DRYR	U10	13.0175	41.91	270
NXP/TDA19988AHN%2FC1,551	U11	63.5	40.005	0
LITEON/LTST-C170KGKT	D1	3.81	15.875	0
LITEON/LTST-C170KGKT	D2	3.175	47.3075	0
LITEON/LTST-C170KGKT	D3	3.175	45.4025	0
LITEON/LTST-C170KGKT	D4	3.175	43.4975	0
LITEON/LTST-C170KGKT	D5	3.175	41.5925	0
NXP/IP4283CZ10-TT,118	D6	75.565	34.925	270
NXP/IP4283CZ10-TT,118	D7	75.565	39.37	270
CD/AVE107M06D16T-F	C34	64.135	10.795	90
CK/KMR231GLFS	S1	7.9375	51.435	180
CK/KMR231GLFS	S2	75.565	43.18	180
CK/KMR231GLFS	S3	7.9375	41.91	180
ABRACON/ABM3-25.000MHZ-B2-T	Y3	25.0825	25.7175	180
MICRON/MT41K256M16HA-125:E	U12	63.5	24.765	0
CFM/CM200C32768AZFT	Y1	51.1175	13.9687	270
MICRON/MTFC2GMVEA-0M%20WT	U13	29.845	41.91	270
ABRACON/ASDMB-24.576MHZ-LC-T	Y4	40.3225	41.5925	0
NXP/RB751V40,115	D8	73.025	29.845	90
PANASONIC/ERJ-2GEJ330X	R28	34.29	27.813	180
PANASONIC/ERJ-2GEJ330X	R45	50.165	43.942	90
PANASONIC/ERJ-2GEJ330X	R46	51.435	43.942	90
PANASONIC/ERJ-2GEJ330X	R47	51.435	40.386	90
PANASONIC/ERJ-2GEJ330X	R48	50.165	40.386	90
